,ann_return,ann_vol,sharpe,max_drawdown,nominal_k,effective_n,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,0.06726094317045761,0.2283844410933125,0.2945075542294774,-0.5612827489481449,27.0,29.833333333333332,0.33295795357461816,0.0013318318142984727,0.06592911135615914,0.28867601943698984
fscore_GMV,0.07046780916287032,0.19273296425883618,0.36562406142539056,-0.494810467187498,27.0,4.9771955500286955,0.4941644471348996,0.0019766577885395984,0.06849115137433072,0.35536812105659615
fscore_GMVsec,0.06386016791076266,0.19442606262867218,0.32845477117297306,-0.5636119941473529,27.0,7.135174191177082,0.4808356073253536,0.0019233424293014143,0.06193682548146124,0.31856236064273086
value_EW,0.05832575491929948,0.22825101744915177,0.25553338412738025,-0.5652686057407017,27.0,29.833333333333332,0.2768791967906087,0.0011075167871624349,0.05721823813213704,0.25068119639328107
mktcap_EW,0.05847221502358457,0.22793601830525845,0.25652907100130573,-0.5802056995026541,27.0,29.833333333333332,0.29473776646915434,0.0011789510658766174,0.05729326395770796,0.25135678153761193
liquidity_EW,0.0606648486215875,0.22712108207674342,0.26710355580768613,-0.5512611111648957,27.0,29.833333333333332,0.3391670303915291,0.0013566681215661164,0.05930818050002138,0.2611302304379712
fscore_LS,0.0636202362091689,0.1414986675195618,0.44961721070888233,-0.28072618166165664,,11.81243300105966,1.2949496281327513,0.015179798512531005,0.048440437696637896,0.3423384724802524
