,,fscore,random_mean,random_std,percentile,p_value,significant,n_draws
fscore_EW,ann_return,0.17979636950195332,0.13903557251013857,0.051652211858945196,0.786,0.214,False,1000
fscore_EW,sharpe,0.7664597008779938,0.6160822153689469,0.2238916829573836,0.749,0.251,False,1000
fscore_EW,max_drawdown,-0.23977682218945695,-0.23135041531294953,0.016408036018642016,0.249,0.751,False,1000
fscore_GMV,ann_return,0.20878948627069027,0.1650134784531236,0.06957193865803352,0.72,0.28,False,300
fscore_GMV,sharpe,1.0298007504260582,0.8552745344875415,0.35130002090641277,0.67,0.33,False,300
fscore_GMV,max_drawdown,-0.15977190441876166,-0.16368961040400096,0.028945490277689605,0.47,0.53,False,300
fscore_GMVsec,ann_return,0.23512860243365274,0.16704769559597812,0.06063011519586251,0.8633333333333333,0.13666666666666666,False,300
fscore_GMVsec,sharpe,1.133888270370953,0.8670103430540718,0.30880563938936556,0.8066666666666666,0.19333333333333333,False,300
fscore_GMVsec,max_drawdown,-0.16385839518966472,-0.16580833765156983,0.02168946904578937,0.4633333333333333,0.5366666666666666,False,300
