,ann_return,ann_vol,sharpe,max_drawdown,nominal_k,effective_n,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,0.15918547205590183,0.19621227364218968,0.8112921230717225,-0.3863882262921028,30.0,30.0,0.609350790606436,0.002437403162425744,0.1567480688934761,0.7988698463344854
fscore_GMV,0.11407964604358023,0.154935351035434,0.7363048218575373,-0.29109554365667945,30.0,5.644422000203591,0.6096414718755981,0.0024385658875023925,0.11164108015607783,0.7205655740280043
fscore_GMVsec,0.15143595839616641,0.1648819708786854,0.9184506807453673,-0.3855568721655648,30.0,8.825129122571225,0.670599877588253,0.0026823995103530123,0.1487535588858134,0.9021820766277792
value_EW,0.1765189928649662,0.20603169322615236,0.8567565023659185,-0.4354995603775724,30.0,30.0,0.3536663625881158,0.0014146654503524633,0.17510432741461374,0.8498902507315176
mktcap_EW,0.12007478521385129,0.18038560695238567,0.6656561310101978,-0.38019358812334114,30.0,30.0,0.3500827405569171,0.0014003309622276686,0.11867445425162362,0.6578931448945855
liquidity_EW,0.16268550535469117,0.20088255942441768,0.8098538062280205,-0.4456714834203226,30.0,30.0,0.6807051886755792,0.0027228207547023166,0.15996268459998886,0.7962995147927464
fscore_LS,-0.00942242046316244,0.08406183809757192,-0.1120891557501477,-0.3141338737094892,60.0,58.65873100958298,1.2890061273346178,0.015156024509338471,-0.02457844497250091,-0.29238529074242126
SPY (S&P 500),0.14383630294060423,0.1697354718977027,0.8474145170273687,-0.33717266078771113,,,,,,
VTV (US value ETF),0.12095813758026175,0.15994087168021967,0.7562678401684676,-0.36781409579997637,,,,,,
