,ann_return,ann_vol,sharpe,max_drawdown,nominal_k,effective_n,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,0.11441060570234018,0.26113069610421763,0.4381354142167903,-0.7044421718337268,30.0,30.0,0.6976976325895206,0.002790790530358082,0.1116198151719821,0.42744808188859756
fscore_GMV,0.18306147010713647,0.24004940496298183,0.7625991413532831,-0.5476863241758184,30.0,6.971775049794055,0.8961865627420534,0.003584746250968214,0.17947672385616825,0.7476657727347646
fscore_GMVsec,0.11289851626125857,0.24102013214730775,0.46841944386727313,-0.6703553034574101,30.0,8.93092345631787,0.8691002694787069,0.0034764010779148274,0.10942211518334374,0.45399574802517595
value_EW,0.056819119685216135,0.2807736665232485,0.20236627027311135,-0.7696172731670495,30.0,30.0,0.6147267639682109,0.002458907055872844,0.05436021262934329,0.19360865747301906
mktcap_EW,0.12910545969143739,0.25930303024184925,0.4978941417345646,-0.6821638671117151,30.0,30.0,0.5254687665264753,0.0021018750661059016,0.12700358462533148,0.4897882778572875
liquidity_EW,0.0590180703272265,0.269955872373761,0.21862117615102084,-0.7563238312225614,30.0,30.0,0.7491015356456133,0.0029964061425824533,0.05602166418464405,0.20752156155018026
"VN30 (VN30 index, VND)",0.08918043297533673,0.18807847075373457,0.4741660893878037,-0.4813871340262217,,,,,,
"VNINDEX (all-share index, VND)",0.09680631847221677,0.18028654469948,0.5369580887668761,-0.45263341442960026,,,,,,
