,ann_return,ann_vol,sharpe,max_drawdown,nominal_k,effective_n,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,0.16680642192140804,0.19654916879643156,0.8486752853896399,-0.386388226292103,30.0,30.0,0.6278009120778245,0.002511203648311298,0.16429521827309673,0.8358988200212607
fscore_GMV,0.12461758797458744,0.15284848393855682,0.8153014329189039,-0.29109554365667945,30.0,5.357508656239384,0.6479051213386166,0.0025916204853544665,0.12202596748923297,0.7983459458995085
fscore_GMVsec,0.15708612221289764,0.16410275247747655,0.9572424584070157,-0.38555687216556467,30.0,8.629116934069343,0.6841358566486108,0.002736543426594443,0.1543495787863032,0.9405666660435084
value_EW,0.1866628801107988,0.2067024717112198,0.9030510306213563,-0.43549956037757276,30.0,30.0,0.36278579054986654,0.001451143162199466,0.18521173694859933,0.8960305864525665
mktcap_EW,0.12962404430954444,0.18214234011708058,0.7116634398472231,-0.38019358812334103,30.0,30.0,0.354504102759664,0.001418016411038656,0.12820602789850577,0.7038782296093006
liquidity_EW,0.17368312517435402,0.201041934734819,0.8639149111027401,-0.4456714834203226,30.0,30.0,0.6897788125714355,0.002759115250285742,0.17092400992406828,0.8501908328206389
fscore_LS,-0.012410025203871355,0.0823382568242724,-0.15072003807849643,-0.36397594946322387,48.0,57.83756687497191,1.3211007641506562,0.015284403056602626,-0.027694428260473983,-0.33634946048930653
