,ann_return,ann_vol,sharpe,max_drawdown,nominal_k,effective_n,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,0.15025914958897335,0.20147902653833638,0.7457806014383478,-0.3253329803749918,20.0,20.000000000000004,0.7291666666666669,0.0029166666666666677,0.14734248292230667,0.7313043221115182
fscore_GMV,0.100284215397477,0.18203904173113353,0.5508939974843086,-0.4387702105593708,20.0,4.733849266662158,0.7940203228564853,0.003176081291425941,0.09710813410605107,0.5334467440752463
fscore_GMVsec,0.12980809865236043,0.1791951984818818,0.7243949600886497,-0.35131612480028496,20.0,7.239136040890584,0.8095055091056635,0.003238022036422654,0.12657007661593778,0.7063251565232933
fscore_high_EW,0.15900319873743918,0.21186940051225286,0.7504774089746088,-0.3382669000428944,22.0,12.307692307692305,0.8387205387205388,0.0033548821548821553,0.155648316582557,0.7346427384333658
value_EW,0.14475831978867926,0.20096775497201547,0.7203061994141134,-0.3144893685220791,78.0,65.15384615384615,0.20814200476191935,0.0008325680190476774,0.14392575176963157,0.7161634053665628
universe_EW,0.1433734286307673,0.19438000195967747,0.7375935136604687,-0.3144893685220791,78.0,80.53846153846152,0.04617020911803701,0.00018468083647214803,0.14318874779429516,0.7366434116200826
universe_GMV,0.13274589119787072,0.16285687931228046,0.8151076685150557,-0.4086573530860993,78.0,6.150635620725778,0.33729307422406335,0.0013491722968962535,0.13139671890097446,0.8068232638120206
fscore_LS,0.020938785072962984,0.08599038439657684,0.24350147077370812,-0.14256088860324623,40.0,39.99999999999999,1.4708333333333332,0.015883333333333336,0.005055451739629648,0.058790895925229736
