date,fscore_EW,fscore_GMV,fscore_GMVsec,fscore_high_EW,value_EW,universe_EW,universe_GMV,fscore_LS
2012,0.16058987528391988,0.06565667532101371,0.07601114103126427,0.13448832936425714,0.1232002156672991,0.1232002156672991,0.04410007451872078,0.06392097049439927
2013,0.4919149469950901,0.5745308968524685,0.5813847367476435,0.4277537481517004,0.5139928245549938,0.5139928245549938,0.38317197722722174,-0.010576809314131075
2014,0.16729222486783546,0.49199314263576377,0.43666883239412013,0.16372511145349256,0.1319038444484042,0.1319038444484042,0.39937649036990197,0.0739665169587218
2015,0.12326321501742377,0.09758778027155035,0.11360293006653355,0.10408728202971451,0.11334479150370047,0.11334479150370047,0.11364765020394074,-0.0013173683750177245
2016,0.055309332218572926,0.020877478387075543,0.025393075783081365,0.09477018210803023,0.04290599255030769,0.04290599255030769,0.03137696698481607,0.005343583998872026
2017,0.18574830434933265,0.34527426574978093,0.3049825823229233,0.1651834623708044,0.2514578726906387,0.2514578726906387,0.38386216999717737,-0.09743107997440847
2018,-0.07262774802947336,-0.2326305088261501,-0.196988070872397,-0.03972318318254009,-0.1214091859157056,-0.1214091859157056,-0.19778416054570447,0.10752804246831205
2019,0.11548368498224182,0.06827288894654848,0.09438099979678549,0.17943220677124483,0.14192245726963293,0.14192245726963293,0.029907002366350133,-0.006980984386818934
2020,0.0005316284485752387,-0.06984882927582647,-0.04093641114019253,0.06412029951502207,0.06601593000998296,0.06601593000998296,-0.07839600315331863,-0.05200413254328262
2021,0.14679580732478237,0.07504491171244165,0.06351621203444147,0.05099544744338891,0.1595954862684903,0.1595954862684903,0.11323424823620942,-0.019773472252791136
2022,0.04891412833431574,0.09510846678757101,0.10704158405060604,0.3411298931334592,-0.008838435869602645,0.018885731381095505,0.12624190853575823,0.04502791678568263
2023,0.2644323318195494,0.17751509048073078,0.18293260213163176,0.3015350666678558,0.2824139091737914,0.2627044428565952,0.2577562285989665,0.0013249181694681145
2024,0.10373410074219525,0.05424957917929829,0.017525125359352467,0.11194300949542502,0.21321446234643826,0.12995234222625163,0.14188256763348917,0.0033182926870731766
2025,0.0624739769247451,0.07879927952985422,0.09609280664486408,0.0031612238680567284,0.008565506519831345,0.028458858947219667,0.08578980259987712,0.007140697507889371
