date,fscore_EW,fscore_GMV,fscore_GMVsec,fscore_high_EW,value_EW,universe_EW,universe_GMV,fscore_LS
2012,0.08547239064048351,-0.010086121541329707,0.011948336202406207,0.10000091999251759,0.12982935081492863,0.1010732945266326,0.022423365204639945,-0.07199825810153315
2013,0.3085854482945096,0.35266902106762443,0.2903588055241655,0.3083242629462568,0.6018635443177327,0.3917987174219659,0.311020687837378,-0.12431767832639107
2014,0.16040020263331956,0.20666655523047628,0.1825973980265474,0.07979400718560004,0.16320484730221163,0.1425872131630337,0.16717435157442107,0.004443505576375628
2015,0.01580284000821841,-0.03306096992712271,-0.017176649128586297,-0.017480322361568157,0.009293554301746276,0.0010432482480351446,0.033534933179109716,0.06628267441201263
2016,0.11645559674018702,0.10622702607865686,0.09457480330120949,0.11578448497518212,0.2516550548915586,0.1428910181317815,0.1703023486804096,-0.0733005586048594
2017,0.2139956566131247,0.2381398488424893,0.29062743581858297,0.16790032212051442,0.38100661125103596,0.25841063934664876,0.19130335608414772,-0.02138155767700345
2018,-0.08545968252696934,-0.04823089696369598,-0.053497084648379545,-0.1424050582418701,-0.06680294189496849,-0.058751236341940904,-0.020853664714123643,-0.13694252937028728
2019,0.48502163928071673,0.30373457913578483,0.3332422030813915,0.5405700764641106,0.25066981000077915,0.3013436257034465,0.2941436646595674,0.1994439925173872
2020,0.15191684536410555,-0.12801688688310853,-0.12717270081706422,0.08623485330869496,0.20965258928050545,0.19079072413772002,-0.08963335939140327,-0.04535211245121762
2021,0.32399198331583356,0.22756183054653567,0.24557259316751923,0.3902654006919517,0.38391442260803266,0.28825847147368533,0.18601557371415267,0.10101869893118898
2022,-0.13850089083353057,-0.07377747839992099,-0.08447404407572334,-0.13525426369675353,-0.09984001140449028,-0.12926781150538513,-0.09631837931851506,-0.010218379658536336
2023,0.1803417153985294,0.13254894822501817,0.23735399169389026,0.18356593132983146,0.19711056616940925,0.15824387690296082,-0.04304654597679758,0.08098082720639299
2024,0.18049470431244297,0.21788213344795238,0.19149553903985672,0.16247361542470218,0.041516135152756206,0.1075629014854469,0.12689146035962628,0.2506487862537654
2025,0.008570782593669835,0.06803970937514459,0.04290360110931024,0.0076303221644533625,0.04468597585124234,0.04077289538875384,0.1098519873000452,-0.08015094857219374
