,cum_return,ann_return,ann_vol,sharpe,max_drawdown,net_ann_return,net_sharpe
fscore_EW,1.0340636389855922,0.2327822983580501,0.18808207416552555,1.2376633945092776,-0.21830753192966645,0.23027563169138343,1.2243358794986734
fscore_GMV,0.38235552592891975,0.10013459534299551,0.13703227913239674,0.7307372830473635,-0.14499975345280292,0.09762792867632884,0.7124447560417753
fscore_GMVsec,0.639404861702954,0.15684703582862936,0.14146409342368288,1.108740967638161,-0.1570125120985234,0.1543403691619627,1.0910215124322435
fscore_high_EW,0.9728811007122189,0.22173526843049518,0.19249594335262432,1.1518957987821525,-0.24055295966897705,0.21922860176382852,1.1388738793431812
value_EW,1.1077816397126714,0.24578569532010786,0.20683428340901888,1.1883218355733696,-0.22929930850820368,0.2432790286534412,1.1762026325797843
universe_EW,0.8326161827654182,0.19546500709583126,0.18112322665509803,1.0791824478041319,-0.21478106375306327,0.1929583404291646,1.065342882813166
universe_GMV,0.6932755736114327,0.16792367830354427,0.13614843150671685,1.2333868003118331,-0.15284701883097807,0.1654170116368776,1.214975521981807
