date,fscore_EW,fscore_GMV,fscore_GMVsec,fscore_high_EW,value_EW,universe_EW,universe_GMV,fscore_LS
2012,0.03221752077815632,-0.03749221859665808,-0.010014810897836401,0.04219604368183183,0.0423333265720236,0.05418588299620808,-0.008562442282043059,-0.020578493288560984
2013,0.32748891625223675,0.18348691557411323,0.25240098249895704,0.25497528412065007,0.31651378625470583,0.3241571180246785,0.1293279461884842,-0.039941971983529334
2014,0.14785590415283,0.19268256184810006,0.18142539877223407,0.16453134948253556,0.15024276011045323,0.12916055939251625,0.17337069904942415,0.05726319319266593
2015,-0.00405170301477098,0.017254318804948765,0.03434806421187431,-0.06895186256295072,-0.09210639302259427,-0.015414634704370433,-0.02020168303074865,0.03715640615234572
2016,0.11708946168918932,0.1529551291694693,0.1135859859416748,0.17842323363225088,0.22477200183450585,0.1461059442739181,0.1251932847766768,-0.07632921420433214
2017,0.22371776900773832,0.13895487097337367,0.1360919509716474,0.2274314513138156,0.1449835841589313,0.19764993967309907,0.13862346831743388,0.0577477791393719
2018,-0.062218321930758935,-0.019765939343229455,-0.011811761270433041,-0.07082614886711747,-0.03713438299232452,-0.04365600218911403,-0.031491789212824584,-0.058238806896894646
2019,0.29086000125548384,0.3149745961100052,0.2615398626357386,0.35280989566429444,0.30521022684089183,0.26730612271594434,0.3036388324522239,0.04777814231230071
2020,0.033639261932362885,-0.043272359728946275,-0.049007356184623596,0.051834167199277026,0.10719266050480458,0.13402221644344525,-0.015394065115530431,-0.11284833393523852
2021,0.2089935691376663,0.12734493329213814,0.12539392563848462,0.25041058022061335,0.31340511976979224,0.2709384497185321,0.09104233495362801,-0.11958944624898438
2022,-0.1503691233568637,-0.11609889494661241,-0.10712263214356821,-0.1118730947966382,-0.09817502874884931,-0.0801601939699429,-0.08559207272934033,-0.1356570887801556
2023,0.17970551025662918,0.0995427932717754,0.1724589649717836,0.11139487534382453,0.2432916824109832,0.16736892108654855,0.031151303150648957,-0.053940992217480166
2024,0.21046551809481673,0.279759085417584,0.24878697065011957,0.16770655578568872,0.1578983703574255,0.16358197736290925,0.18315147122735786,0.05282078399382906
2025,0.12106420239672433,0.03953938175539218,0.08335341179145916,0.05240165735438462,0.12427334710964488,0.1435645626423947,0.1577968662218161,0.009855728500806515
