,ann_return,ann_vol,sharpe,max_drawdown,nominal_k,effective_n,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,0.11753833296762917,0.16002214860892958,0.7345129033036261,-0.35106444935046544,20.0,20.000000000000004,0.7238501807562646,0.0028954007230250585,0.1146429322446041,0.7164191534809
fscore_GMV,0.07496805684169794,0.14466943751482048,0.5182024491801728,-0.3073409168530591,20.0,5.666598508862345,0.9006747912984993,0.003602699165193997,0.07136535767650394,0.49329947570434846
fscore_GMVsec,0.11178498185455776,0.14827405474533836,0.7539079041613126,-0.32380856306655303,20.0,7.671023619605922,0.8095847907187954,0.003238339162875182,0.10854664269168258,0.7320676761562375
fscore_high_EW,0.10702313202432401,0.16883227040990803,0.633902107485035,-0.3677935608731241,10.0,10.846153846153843,0.8472757260333119,0.0033891029041332476,0.10363402912019076,0.6138283212597782
value_EW,0.1331580396358294,0.17084711376802542,0.7793988244754905,-0.34981483647876255,20.0,20.000000000000004,0.27197325104987347,0.001087893004199494,0.13207014663162991,0.7730311839563968
universe_EW,0.1331370236853573,0.15528379828886404,0.8573787165979249,-0.3278731668306666,69.0,72.38461538461539,0.10939049264822188,0.0004375619705928875,0.1326994617147644,0.8545608954510019
universe_GMV,0.07505566547330567,0.14330375570953738,0.5237522568873639,-0.36455215932764806,69.0,8.774957905480356,0.3560560720836404,0.0014242242883345615,0.0736314411849711,0.5138137574999415
fscore_LS,-0.025342606748058105,0.09389390843370107,-0.2699068253821028,-0.4846286424240931,40.0,39.99999999999999,1.4422145524856085,0.015768858209942435,-0.04111146495800054,-0.43785018265620007
