,cum_return,ann_return,ann_vol,sharpe,max_drawdown,turnover,cost_drag,net_ann_return,net_sharpe
fscore_EW,3.2891130525153907,0.1144928448149003,0.16349668195585237,0.7002762590975139,-0.38319429878586175,0.7153846153846157,0.002861538461538463,0.11163130635336184,0.6827741396214065
fscore_GMV,1.634976878541456,0.07479388372320317,0.14592411106676664,0.5125532934648593,-0.3257690665548105,0.9008446796141238,0.0036033787184564956,0.07119050500474668,0.48785978193948987
fscore_GMVsec,3.020295488407294,0.10913558938931534,0.14954785560325629,0.72977033972889,-0.3451581346001861,0.8148625510113022,0.003259450204045209,0.10587613918527013,0.7079749740187165
fscore_high_EW,2.9667337625997434,0.1080286712650067,0.1715866387006454,0.6295867328777062,-0.3985861417082003,0.8465882930279217,0.003386353172111687,0.10464231809289502,0.6098512033647141
value_EW,4.149654881869643,0.1297675468348134,0.17528973379206822,0.7403031770745111,-0.36577071872913025,0.18461538461538465,0.0007384615384615386,0.12902908529635185,0.7360903716666513
universe_EW,4.413217053752021,0.13397345049845533,0.1574043289112389,0.8511420964413478,-0.34426412231583203,0.040246344510799684,0.00016098537804319873,0.13381246512041212,0.8501193458019166
universe_GMV,1.7809786376566632,0.07911760184187266,0.14370995315472965,0.5505366893877442,-0.3738832681685057,0.3567565450130906,0.0014270261800523624,0.0776905756618203,0.5406067844039474
fscore_LS,-0.33618798999791366,-0.030044176835273495,0.09568542894049699,-0.31398904899048724,-0.4838314316393939,1.4,0.015600000000000003,-0.0456441768352735,-0.4770232765916514
