date,fscore_EW,fscore_GMV,fscore_GMVsec,fscore_high_EW,value_EW,universe_EW,universe_GMV,fscore_LS
2012,0.13254903315477784,0.07859852614997087,0.09335478431321653,0.13448832936425714,0.1232002156672991,0.1232002156672991,0.04410007451872078,0.048186267034264096
2013,0.521712853055349,0.5928781153863769,0.5728224716584405,0.4277537481517004,0.5139928245549938,0.5139928245549938,0.38317197722722174,0.019707228300507085
2014,0.14637136181852828,0.3376175674218542,0.3421355509895636,0.16372511145349256,0.1319038444484042,0.1319038444484042,0.39937649036990197,0.07592484989412895
2015,0.10874601487804547,0.16220653190834433,0.17189849128499612,0.10408728202971451,0.11334479150370047,0.11334479150370047,0.11364765020394074,-0.06584610832679971
2016,0.07250009598302198,-0.07395799740759523,-0.039473330778420745,0.09477018210803023,0.04290599255030769,0.04290599255030769,0.03137696698481607,0.07342225690099324
2017,0.1823721071255775,0.24977855849532116,0.22514180922402804,0.1651834623708044,0.2514578726906387,0.2514578726906387,0.38386216999717737,-0.062107714923747004
2018,-0.04081119870620864,-0.24435046100570557,-0.20368308007699565,-0.03972318318254009,-0.1214091859157056,-0.1214091859157056,-0.19778416054570447,0.15187017490368948
2019,0.17062637429394645,0.06664394852825528,0.1399801713074078,0.17943220677124483,0.14192245726963293,0.14192245726963293,0.029907002366350133,0.029820991704720523
2020,-0.017203311838064783,-0.1859972334549711,-0.08250227767075002,0.06412029951502207,0.06601593000998296,0.06601593000998296,-0.07839600315331863,-0.07307975220035345
2021,0.12703382698203303,0.0747360505464314,0.08553949388675774,0.05099544744338891,0.1595954862684903,0.1595954862684903,0.11323424823620942,-0.031251581372027104
2022,0.14204059588448437,0.12699179603267452,0.162038027596773,0.3411298931334592,-0.008838435869602645,0.018885731381095505,0.12624190853575823,0.16530947097569215
2023,0.24701434227269137,0.16877387411780886,0.19385867826135472,0.3015350666678558,0.255557908496836,0.2627044428565952,0.2577562285989665,-0.03522219465011667
2024,0.11298087856310102,0.01887282587115857,0.015342456457712261,0.11194300949542502,0.1762168351872766,0.12995234222625163,0.14188256763348917,0.038670223689678096
2025,0.05106030922502969,0.11268339971015995,0.11006385570679811,0.0031612238680567284,0.007034390914052446,0.028458858947219667,0.08578980259987712,-0.03923045441414763
