cagr,mean_ann,vol_ann,sharpe,mdd,turnover
0.13467904692204313,0.14295256007604729,0.14427645864558636,0.9908238767296665,-0.0676101299300903,0.9538461538461539
0.16119762405377047,0.1822634242445469,0.2526352469908615,0.7214489126734555,-0.1157704334475882,0.9692307692307692
0.14173963810525692,0.16086315492494455,0.2252552430385227,0.7141372283060867,-0.10606282579744941,0.9461538461538462
0.15275204117452446,0.18219773697316513,0.292745778648095,0.6223752834782363,-0.20221870645037798,0.9641025641025641
0.17382438237631215,0.1941483399913412,0.24462854313631158,0.7936454900242698,-0.128945117042087,0.9564102564102565
0.14737575670718184,0.1739625625434714,0.28100579870361847,0.6190710773443954,-0.09399198629113925,0.976923076923077
0.1546497223599761,0.1727284818462008,0.22181339650669799,0.7787107747614559,-0.07157076096908777,0.9692307692307693
0.17019884636350602,0.18321315530940646,0.19119575679834835,0.9582490656559861,-0.01196731730886691,0.9717948717948719
0.13593379432524677,0.15484643439961285,0.2298795022147181,0.6735982673869683,-0.13396629568034346,0.9641025641025642
0.17694518248125402,0.1988322089043614,0.26259055780074114,0.7571948152653653,-0.10037086097163805,0.958974358974359
0.14896527065097342,0.16912633569257027,0.2532513032595599,0.6678201988134723,-0.029325539886484675,0.9512820512820513
0.13466286310539965,0.15621692691651806,0.25337029111502407,0.6165558172942988,-0.19312282463109853,0.9564102564102565
0.1752132002901292,0.2082073262636433,0.33803365231828997,0.6159366821490212,-0.14174038058583904,0.9512820512820513
0.13849475099345887,0.16748718969225007,0.2955534607169707,0.5666899967469504,-0.19004685236867436,0.9487179487179488
0.08466820452878498,0.09913662340594236,0.19264314045860234,0.5146127869901815,-0.26123887523806344,0.9666666666666668
0.16646769383119175,0.18423430311781394,0.22750698642639816,0.8097962441140965,-0.07568586705571634,0.9512820512820515
0.12888005214050402,0.15320579442568044,0.2686810892043378,0.5702142822160592,-0.1333699893100344,0.9666666666666667
0.12917014786077075,0.14731169013741602,0.21949903574054458,0.6711268213111583,-0.11653601163784189,0.958974358974359
0.111352036137645,0.12501315143574385,0.18581927994828065,0.6727673870576775,-0.21279166946676809,0.9743589743589743
0.16590132634715515,0.1928444830891884,0.28179080869371015,0.6843533470206222,-0.06710444226110068,0.9512820512820513
0.15604396630987183,0.17541165677180653,0.2297695885049247,0.7634241672850752,-0.060075021190688194,0.9512820512820513
0.14434177236364598,0.16949926135595053,0.2720673965594837,0.6230046800881263,-0.10871217223248686,0.9564102564102565
0.14229045954963304,0.16163927180282983,0.2316933440457785,0.6976431389021377,-0.0692586255660721,0.958974358974359
0.1926541484233426,0.23017177205166603,0.3538456928382898,0.6504862902396732,-0.1333590239365705,0.958974358974359
0.18385374369823437,0.20338532001422963,0.22769481024439242,0.8932365203929303,-0.13431994969295213,0.9538461538461539
0.14329656851113426,0.16699593002439686,0.26549276356710405,0.629003697805828,-0.10433316298839279,0.9512820512820513
0.16873791703219587,0.19424318644223293,0.288145854865204,0.674114109790338,-0.06856708431114045,0.9435897435897437
0.14615912735090486,0.17303315142473813,0.28634755876031676,0.6042766775238099,-0.11484162041902246,0.9641025641025642
0.13023989608588327,0.1432487322452258,0.18782208798900005,0.7626830996235932,-0.11265455745979314,0.9641025641025641
0.16603694238111388,0.1838355845964151,0.2242797493773674,0.8196709025525887,-0.09134611012189331,0.9512820512820513
0.16019191398711063,0.1794420835336099,0.23346359787479265,0.7686084047665767,-0.10724516679604967,0.9666666666666667
0.16995062105533298,0.1905825027867478,0.25238716902792446,0.7551196184844939,-0.05166172956517223,0.9538461538461539
0.1413748900120697,0.1654022696767383,0.2718214851013694,0.6084959384835067,-0.10884415515609314,0.9641025641025641
0.17349495081652466,0.19495691009670166,0.2612775139920387,0.7461679618654139,-0.012530214291271657,0.958974358974359
0.17158093109295502,0.1899463904604936,0.237351938284158,0.8002731801292037,-0.02328002602528667,0.9564102564102565
0.12832881819463715,0.13957505041463739,0.17041724755019946,0.8190195090055251,-0.06494333085075144,0.9666666666666668
0.1584353578302491,0.17972804868176814,0.2587571958473697,0.6945818379782658,-0.0960568951681523,0.9564102564102565
0.13918968919246,0.15499279051289339,0.20040111127212232,0.7734128295447947,-0.18047554625239992,0.9487179487179488
0.1841770994440055,0.20984096870956676,0.2819330905455936,0.7442935070285115,-0.0701135362881502,0.9487179487179488
0.11455297935112596,0.13152606343025133,0.2081885378195445,0.6317641922450921,-0.11891219282482068,0.9615384615384616
0.13387471783330573,0.15246493358568558,0.22844760233556652,0.6673956392053962,-0.136827375754778,0.9717948717948718
0.21034734626411278,0.23148406039713348,0.2465981197470107,0.9387097542942218,-0.06189442705489401,0.9410256410256411
0.20151951188198214,0.22377810409132062,0.2594539802926013,0.8624963233901946,0.0,0.9717948717948719
0.1423431708947791,0.16816219390302264,0.2719772865330939,0.6182949909038116,-0.17358120140749045,0.9384615384615386
0.15033506708208066,0.17632409087141773,0.2765279047526821,0.6376357967530131,-0.11440567248442235,0.9487179487179488
0.12193872171134701,0.13171043656614928,0.16077978204607235,0.8191977554019007,-0.10001583956150484,0.9615384615384616
0.17536300295098917,0.20030034345918615,0.28096360206390214,0.7129049527690423,-0.11782111790304728,0.9666666666666667
0.16829284328150118,0.18720360874016945,0.22017990137690793,0.85023023250297,-0.1692658182984843,0.9692307692307692
0.15923746439897712,0.18053490651678977,0.25620829190806393,0.7046411541651888,-0.05658388331234332,0.9461538461538462
0.126637788382729,0.13663426519517158,0.16576786418265474,0.8242506222111802,-0.03889645483982318,0.9564102564102565
0.13776963890213856,0.14844945374805876,0.1774970683237883,0.8363487642356933,-0.06317172795015424,0.958974358974359
0.14794409193366365,0.1785993276679176,0.30492261295458556,0.5857201797444841,-0.17676991622592064,0.9410256410256411
