formation_year,symbol,period,f_score,bm,fwd_return_1y,hold_freq
2013,PPC,2012,7.0,1.0705463445853398,-0.0900938769791191,0.0215
2013,HIG,2012,7.0,3.849955464077609,-0.018181818181818,0.021
2013,PCT,2012,7.0,3.360237576044881,0.6363636363636365,0.021
2013,HST,2012,7.0,2.099435829090909,-0.273305084745764,0.021
2013,DXG,2012,7.0,1.225167767585979,0.6284402265421662,0.021
2013,LM3,2012,7.0,5.439664112770725,0.1785714285714286,0.0205
2013,L44,2012,7.0,2.725716414,-0.0298507462686569,0.0205
2013,NVT,2012,7.0,1.8530158311336349,0.675,0.0205
2013,DMC,2012,7.0,1.1042997698200694,0.7923986486486418,0.0205
2013,BCC,2012,7.0,2.8463352291814172,0.4528301886792452,0.02
2013,HMC,2012,7.0,2.006888784656085,0.3199914839259135,0.02
2013,BTP,2012,7.0,2.616592113608615,0.0557165861513722,0.0195
2013,EMC,2012,7.0,1.9295267539633052,-0.234375,0.0195
2013,RDP,2012,7.0,1.433515115918074,0.1134373810430089,0.0195
2013,TDW,2012,7.0,0.8572702426333789,0.5350488021295432,0.0195
2013,ASP,2012,7.0,2.4864494310711027,0.4200000000000001,0.019
2013,TPH,2012,7.0,2.053593085904972,0.3586956521739124,0.019
2013,THB,2012,7.0,1.4305187486404336,0.5747194831689935,0.019
2013,VCF,2012,7.0,0.2237316956606657,-0.09396432948412,0.019
2013,SVC,2012,7.0,2.156375698741086,0.27261924970294,0.0185
2013,D2D,2012,7.0,1.793465588551402,0.5702367295859758,0.0185
2013,DQC,2012,7.0,1.714159789231407,0.734021277649467,0.0185
2013,BTW,2012,7.0,1.4672784572120674,0.4633027522935782,0.0185
2013,AGM,2012,7.0,0.9042455030944055,-0.1177248677248713,0.0185
2013,WCS,2012,7.0,0.6765207322149532,0.6537634408602153,0.0185
2013,VHH,2012,7.0,3.4755054064367816,0.1818181818181818,0.018
2013,S55,2012,7.0,2.630355983364428,0.8425651658767779,0.018
2013,HAD,2012,7.0,0.9017823202785924,0.2336348728948616,0.018
2013,V12,2012,7.0,2.777511921223543,0.3134288392020399,0.0175
2013,VIP,2012,7.0,2.3559775430141636,0.4356302631578943,0.0175
2013,GTA,2012,7.0,2.112639109281517,0.4024390243902458,0.017
2013,VNG,2012,7.0,1.9685498843916085,1.117647058823529,0.017
2013,KAC,2012,7.0,1.2439970915204082,0.7656250000000002,0.017
2013,VCS,2012,7.0,1.8316743356255671,0.627906976744186,0.0165
2013,BTT,2012,7.0,1.448714247212693,0.5289646145119793,0.0165
2013,FDC,2012,7.0,0.9128673973543312,0.1091142653642756,0.0165
2013,VC7,2012,7.0,2.9792621263920456,0.763157894736842,0.016
2013,KDC,2012,7.0,0.6269123486342137,0.3265573314950463,0.016
2013,SVT,2012,7.0,0.8549248071848233,0.0144927536231884,0.0155
2013,BMP,2012,7.0,0.8184259683746955,0.1533679747521403,0.0155
2013,BLF,2012,7.0,4.900034548363636,-0.1774193548387097,0.015
2013,TLH,2012,7.0,2.4310589417292996,0.2535211267605632,0.015
2013,PTB,2012,7.0,1.3274830775218858,0.585369138362912,0.0145
2013,TIG,2012,7.0,2.6443348997870597,0.9230769230769232,0.0135
2014,TJC,2013,9.0,3.278251475436508,0.7978130360205757,1.0
2014,HHG,2013,9.0,3.0629927284068628,1.811111111111105,1.0
2014,VE1,2013,9.0,2.032505225047619,0.6000000000000001,1.0
2014,NT2,2013,9.0,1.7563480700075604,2.242500131346196,1.0
2014,DHC,2013,9.0,1.729061887196433,0.8602693602693587,1.0
2014,NVT,2013,9.0,1.4275963003008925,-0.417910447761194,1.0
2014,NKG,2013,9.0,1.253484913229705,0.6304347826086958,1.0
2014,DCL,2013,9.0,1.1916099176536563,0.2870967741935484,1.0
2014,VHL,2013,9.0,1.138361616620545,1.0582373979551485,1.0
2014,CHP,2013,9.0,1.1117708820886525,0.8605305887282637,1.0
2014,APC,2013,9.0,1.0110064158972027,0.3022345151837688,1.0
2014,HVT,2013,9.0,0.9727682140586296,0.1563382175023493,1.0
2014,SRC,2013,9.0,0.8301815495036863,0.3401041666666646,1.0
2014,TCM,2013,9.0,0.7260436770843078,0.2883251797072921,1.0
2014,MNC,2013,8.0,1.2968535968082513,-0.0553962264150965,0.449
2014,SJS,2013,8.0,0.8626111258443243,0.2402234636871507,0.4485
2014,PTC,2013,8.0,3.297994809362069,1.4285714285714288,0.447
2014,CVT,2013,8.0,1.4728796193990386,2.00309029454369,0.446
2014,PVS,2013,8.0,0.9121274049767876,-0.045668936100406,0.4455
2014,TST,2013,8.0,3.970258555298913,0.1632653061224489,0.4425
2014,MAC,2013,8.0,2.6671575603598017,0.9836065573770492,0.4425
2014,KBC,2013,8.0,1.3976960477986151,0.3839285714285716,0.4425
2014,CAN,2013,8.0,1.06753842289,0.2259887005649732,0.4415
2014,THT,2013,8.0,1.58014730102346,0.2181069958847779,0.4405
2014,PMS,2013,8.0,0.7802593695688762,-0.000835421888049,0.4405
2014,TAC,2013,8.0,0.5099881904442263,-0.1254748266505909,0.438
2014,SCL,2013,8.0,0.9225865948232324,0.0147733061640307,0.4375
2014,TRA,2013,8.0,0.3276729233796597,0.1081081081081072,0.4375
2014,PTS,2013,8.0,3.0183362634125093,-0.0169491525423728,0.437
2014,LBM,2013,8.0,1.070668652745098,0.1578781512605083,0.436
2014,PGS,2013,8.0,0.8464862765761675,-0.0207019389440928,0.435
2014,TBC,2013,8.0,0.8414167526049097,0.3622547114906957,0.4335
2014,SDA,2013,8.0,2.0298839168659586,1.1666666666666732,0.432
2014,SDH,2013,8.0,1.4704139671837708,-0.4081632653061224,0.432
2014,TVD,2013,8.0,1.3176652971660938,0.1187054367201354,0.432
2014,BBC,2013,8.0,1.312128573011028,0.0464272640990444,0.4315
2014,GAS,2013,8.0,0.2647095523192652,-0.4181085426054975,0.429
2014,TCL,2013,8.0,0.8863824578209982,0.3086143843965867,0.427
2014,TCS,2013,8.0,1.9023552020036196,-0.1407898703647839,0.4265
2014,DNM,2013,8.0,0.7194116835779291,0.1586312823747366,0.4265
2014,PPC,2013,8.0,0.6591074442498829,0.1921697894980412,0.4255
2014,PVG,2013,8.0,1.122250610742734,-0.072072072072072,0.425
2014,VTC,2013,8.0,3.811115717333327,0.2857142857142856,0.4245
2014,TXM,2013,8.0,2.4503633807589287,0.1023368251410166,0.4225
2014,SCJ,2013,8.0,3.461384102176281,0.2778745644599298,0.422
2014,SCR,2013,8.0,1.9809548638151095,0.0459770114942501,0.4205
2014,THB,2013,8.0,1.1222410000690697,0.2899369482976008,0.4205
2014,TMT,2013,8.0,2.2407532189680253,5.38639495660048,0.42
2014,RAL,2013,8.0,0.7527616987886057,0.1572484430353604,0.42
2014,HHC,2013,8.0,1.1588368594513123,0.034750742402229,0.414
2014,TTC,2013,8.0,1.0632879340591257,0.0360528360528333,0.4085
2015,ITC,2014,9.0,2.856533647207597,0.1500000000000001,1.0
2015,TCR,2014,9.0,2.060134125678167,1.3260869565217392,1.0
2015,SVC,2014,9.0,1.8868423816714464,1.8378040514831988,1.0
2015,SHA,2014,9.0,1.7380568050506755,-0.1785497572854421,1.0
2015,SCJ,2014,9.0,1.498683213558106,-0.2175925926166667,1.0
2015,TJC,2014,9.0,1.416043321841398,0.1722850437918606,1.0
2015,HOM,2014,9.0,1.3268459606571088,-0.0294117647058854,1.0
2015,SZL,2014,9.0,1.258247066125683,0.2750204247786465,1.0
2015,CHP,2014,9.0,0.7790894232072368,0.2373873874027774,1.0
2015,DCL,2014,9.0,0.616568023464921,0.588931277311278,1.0
2015,CMX,2014,9.0,0.3996723238417414,-0.2769230769230768,1.0
2015,WCS,2014,8.0,0.3325099501660947,0.2096188747668961,0.3575
2015,VC7,2014,8.0,1.67372198175,1.4242424243555551,0.349
2015,NHA,2014,8.0,1.596351314468968,0.8564279551084208,0.3485
2015,BTS,2014,8.0,1.3198822462455628,-0.0736842105263158,0.343
2015,VSH,2014,8.0,1.0638806281879267,0.2084674665119008,0.3425
2015,TV4,2014,8.0,0.8732272763794827,0.1094274147307685,0.3425
2015,PVS,2014,8.0,0.7782613416036588,-0.2906823359940523,0.3415
2015,VTX,2014,8.0,1.1049062214378222,1.1254770991437506,0.3405
2015,TNB,2014,8.0,1.8167040280657127,0.847826086956522,0.34
2015,SMB,2014,8.0,0.8197901472972777,0.2273288516810816,0.3385
2015,THT,2014,8.0,1.1478526567172844,-0.0829745596416925,0.338
2015,BBC,2014,8.0,0.7424782970798757,0.1649909230370967,0.338
2015,TMP,2014,8.0,0.5130516261791936,0.0269592476403452,0.337
2015,HT1,2014,8.0,0.6712194308931541,0.2807017543859649,0.3365
2015,PSC,2014,8.0,1.893572950436828,0.1966490299407406,0.334
2015,HU1,2014,8.0,1.8245935768314607,0.0149253731287672,0.334
2015,COM,2014,8.0,0.93306874560767,0.3738352826310682,0.334
2015,VC3,2014,8.0,1.6412022068055556,2.1436987002664667,0.333
2015,VSI,2014,8.0,1.2508860029731277,0.3461538461403846,0.3325
2015,BCC,2014,8.0,1.0152365360153703,0.0333333333333334,0.332
2015,LHG,2014,8.0,1.8841548095183465,1.0074735450557402,0.331
2015,SDJ,2014,8.0,0.4637805777683021,-0.2105263157894736,0.331
2015,VOS,2014,8.0,1.4876465685702764,-0.4054054054054054,0.33
2015,GIL,2014,8.0,0.7552037838709802,1.1187871668326852,0.33
2015,TLG,2014,8.0,0.5156157976068058,0.9447869180281728,0.3285
2015,PVB,2014,8.0,0.4177310238639837,-0.5099009900990099,0.328
2015,PTS,2014,8.0,2.478186464020594,0.0172413792844825,0.3275
2015,VCR,2014,8.0,2.5559524952020203,-0.2368421052631578,0.327
2015,SVT,2014,8.0,1.723013394037825,0.2500000000000002,0.327
2015,PVV,2014,8.0,2.3301225073580247,-0.34375,0.3265
2015,VNE,2014,8.0,1.207411971038694,-0.179504279778832,0.3265
2015,VTA,2014,8.0,0.3697395532862903,0.2166666666666665,0.3265
2015,BHT,2014,8.0,2.7833889598861283,-0.2833333333333333,0.3255
2015,CAP,2014,8.0,0.6026596167517414,1.9879576076619216,0.325
2015,CDC,2014,8.0,1.7334782350206566,0.1235955056179773,0.324
2015,SRC,2014,8.0,0.5190377970510943,0.4175493180711815,0.3235
2015,DXV,2014,8.0,2.2214076807874665,0.0714285714285714,0.323
2015,LSS,2014,8.0,2.204074943269173,0.868758434457692,0.323
2015,SDU,2014,8.0,1.1954406344428572,-0.0697674418604651,0.323
2015,TCL,2014,8.0,0.7643667659382608,0.0868421052926311,0.3225
2015,SHP,2014,8.0,0.6359920206827577,0.1287387387527774,0.3225
2015,DHA,2014,8.0,1.5074721294697475,1.3022148416466854,0.3215
2015,PVX,2014,8.0,0.5798412272614584,-0.4499999999999999,0.321
2015,NT2,2014,8.0,0.7937133225201854,0.8084444530322517,0.3205
2015,APC,2014,8.0,0.8107794121962361,0.0016263336306012,0.32
2015,KAC,2014,8.0,0.7286218515975067,-0.2150537634408601,0.32
2015,HUT,2014,8.0,0.9641926966946864,-0.1129059829059827,0.319
2015,TIG,2014,8.0,1.2066270943115214,-0.3245724572457238,0.318
2015,HAX,2014,8.0,1.0436015049106735,3.166666666666666,0.318
2015,VIT,2014,8.0,0.940250993132545,0.715716440474667,0.318
2015,SC5,2014,8.0,0.8834452906975102,0.184011220206957,0.318
2015,MCG,2014,8.0,1.538045490694553,-0.4821428571428571,0.3155
2015,SFI,2014,8.0,0.9293707805167906,0.0670708601287355,0.3155
2015,VIS,2014,8.0,1.5628060563255315,0.4268292682926828,0.314
2015,VTO,2014,8.0,1.563392315518419,0.439912200428169,0.3085
2015,VNA,2014,8.0,2.972084538763889,-0.25,0.308
2015,PVC,2014,8.0,0.7731652132326693,-0.4218942189667894,0.306
2015,GAS,2014,8.0,0.269326932981478,0.0764708985764914,0.2945
2016,MIC,2015,9.0,1.7355184558272014,0.02,1.0
2016,NNG,2015,9.0,1.2936540961558165,-0.3862068965517241,1.0
2016,ACE,2015,9.0,1.2484579867156818,-0.004778972600359,1.0
2016,DTT,2015,9.0,1.145784943740093,0.3479843225000005,1.0
2016,TNB,2015,9.0,1.116701558367647,-0.0980392157176471,1.0
2016,LDG,2015,9.0,1.0955359752706553,0.7833584905660378,1.0
2016,VTX,2015,9.0,0.8406209233659998,0.0653907495757575,1.0
2016,SMB,2015,9.0,0.7204210147502202,0.4315943442461905,1.0
2016,CHP,2015,9.0,0.6234541121637757,0.4202737004146337,1.0
2016,VTA,2015,9.0,0.5928898393097015,-0.2876712328767123,1.0
2016,HT1,2015,9.0,0.5278362578835774,-0.0712328767123288,1.0
2016,TLT,2015,9.0,0.0910936188088357,-0.1658536585365854,1.0
2016,HOM,2015,8.0,1.8045775025273865,-0.1515151515151516,0.521
2016,UDC,2015,8.0,2.859472487057915,0.05,0.5155
2016,SGS,2015,8.0,1.1586168650312068,0.4666666666666665,0.5145
2016,SFN,2015,8.0,1.022157479437751,0.2165174406821137,0.5115
2016,TMC,2015,8.0,1.1527274392452598,0.1334760812149535,0.511
2016,SLS,2015,8.0,0.5657703944117647,0.7485328509179194,0.5085
2016,POM,2015,8.0,1.830300574004758,0.731182795698925,0.507
2016,DGC,2015,8.0,0.3842807157191992,-0.2329041201604791,0.507
2016,SSM,2015,8.0,1.1892272513833548,0.1934117747070725,0.5065
2016,VSI,2015,8.0,1.051142749791392,0.3465160075888889,0.506
2016,CLG,2015,8.0,1.722402330196399,0.3999999999999999,0.505
2016,DHC,2015,8.0,0.6245952678817469,-0.0717299578430382,0.5045
2016,PXT,2015,8.0,0.5213589930638298,-0.5405797101449276,0.503
2016,L10,2015,8.0,1.4081371316805555,0.0884353740999996,0.502
2016,HDM,2015,8.0,0.4801033843495085,-0.0929951491087345,0.502
2016,BLF,2015,8.0,3.4876078679183675,0.0249999999999999,0.5015
2016,CSV,2015,8.0,0.6300907939549666,0.3744855967078189,0.5015
2016,HTI,2015,8.0,1.0504727614711675,0.322058459299082,0.501
2016,TCR,2015,8.0,2.391752184499833,-0.6190446521379439,0.5005
2016,PTL,2015,8.0,5.129243167329411,0.3043478260869565,0.5
2016,CDC,2015,8.0,2.1090323931393007,0.6666535433374998,0.5
2016,PAC,2015,8.0,0.4905704451127065,0.4626525693013423,0.498
2016,GSP,2015,8.0,0.8390347201998608,0.0241704959767083,0.496
2016,STV,2015,8.0,1.0076511554700978,0.1600000000000001,0.4955
2016,MDG,2015,8.0,2.061384627781729,-0.0823640296642624,0.4945
2016,BTS,2015,8.0,1.2589510157927473,-0.1818181818181817,0.494
2016,ICN,2015,8.0,0.9628373376148148,0.0990983932887037,0.494
2016,PTB,2015,8.0,0.4446834217912074,0.2347954882480614,0.493
2016,UNI,2015,8.0,1.0741226655222464,-0.3417721518987342,0.492
2016,UIC,2015,8.0,1.1769106845631068,0.4054423910691604,0.4895
2016,SVC,2015,8.0,0.7814016817866224,0.05,0.4895
2016,SD9,2015,8.0,1.6305505887932386,-0.245437674009836,0.489
2016,CAV,2015,8.0,0.4398980728919142,0.0113165370077863,0.488
2016,NET,2015,8.0,0.464608300980106,-0.1488876924137168,0.4865
2016,VCA,2015,8.0,1.5740434606603162,0.2889630078505154,0.4855
2016,SGC,2015,8.0,0.4148769157665384,0.5380067494568024,0.4855
2017,POM,2016,9.0,1.757448844345288,-0.0062111801242237,1.0
2017,MDG,2016,9.0,1.165639620020564,0.1775362318821707,1.0
2017,BHP,2016,9.0,1.0859333351821108,-0.0205270457285714,1.0
2017,PJT,2016,9.0,1.0580151927575614,0.1119999999871996,1.0
2017,VCG,2016,9.0,0.9725873193207728,-0.1669662113311167,1.0
2017,VNG,2016,9.0,0.8417659775327635,-0.0068965517241379,1.0
2017,SZL,2016,9.0,0.7697413668372781,-0.0961127437652279,1.0
2017,HNF,2016,9.0,0.7058926385025,0.9103254729362862,1.0
2017,MCP,2016,9.0,0.6649080518041381,0.4089756338234167,1.0
2017,HVT,2016,9.0,0.6398150135302421,0.6126780300932997,1.0
2017,AMV,2016,9.0,0.6257421025199543,-0.0184049079754601,1.0
2017,CVT,2016,9.0,0.5203739187541195,-0.1960147148731758,1.0
2017,SMB,2016,9.0,0.4976121264326455,0.32487469767148,1.0
2017,VLG,2016,8.0,2.023147060826646,-0.1183908045759998,0.3515
2017,SFN,2016,8.0,0.5670995991081382,0.1412933840639785,0.3475
2017,NTC,2016,8.0,0.5036802579883334,0.4699331848552337,0.3445
2017,CNG,2016,8.0,0.4217423583605664,-0.0853653169087497,0.3435
2017,SBA,2016,8.0,1.002974046856248,0.0837205089421435,0.342
2017,SGT,2016,8.0,1.3044083383119187,-0.4411764705882353,0.3395
2017,TLT,2016,8.0,0.3655481128394232,-0.3567251461988304,0.339
2017,SFG,2016,8.0,1.0106298585158575,-0.0203153152726114,0.338
2017,PSC,2016,8.0,1.000692833366402,0.1948632580110343,0.3375
2017,VTX,2016,8.0,0.9443114486163522,-0.19067982455875,0.3375
2017,PGD,2016,8.0,0.3924857197837897,-0.249015748031496,0.3365
2017,GSM,2016,8.0,1.1332818782259255,0.1899999999999999,0.335
2017,ASM,2016,8.0,0.8057976123333302,-0.0053191489361701,0.333
2017,NVT,2016,8.0,4.708571881257969,0.2656641604010026,0.332
2017,TV1,2016,8.0,0.7757019019929289,-0.2266009852216748,0.332
2017,BCC,2016,8.0,1.1695109203018843,-0.5257016714172186,0.331
2017,VTA,2016,8.0,1.0014111827330507,0.5,0.3305
2017,VIT,2016,8.0,0.5703734236338384,-0.3681117375585057,0.33
2017,KSB,2016,8.0,0.3987054226194683,-0.3806373210891304,0.3295
2017,CGP,2016,8.0,0.3153271123376623,0.25,0.3295
2017,TLG,2016,8.0,0.2388441354568323,-0.0496295976746309,0.3295
2017,BTW,2016,8.0,1.000604328518612,-0.1337694563096773,0.3285
2017,VTS,2016,8.0,1.9590398037167291,-0.145985401459854,0.328
2017,TIS,2016,8.0,1.3007017600906103,0.087719298245614,0.3275
2017,CLW,2016,8.0,0.9939847268566002,0.0065154848821051,0.3275
2017,ACE,2016,8.0,0.843541438730828,-0.02100706179584,0.3265
2017,HLY,2016,8.0,1.367172173878788,-0.057750759843085,0.326
2017,VGG,2016,8.0,0.4548927717747224,-0.0074726505150574,0.3255
2017,HMC,2016,8.0,1.8979941257310924,0.5296991120849641,0.325
2017,ANV,2016,8.0,3.588697800778051,2.6723482305944364,0.3245
2017,HT1,2016,8.0,0.6640454687381818,-0.4574517962654868,0.324
2017,APC,2016,8.0,0.9819856131568204,0.1119402985074626,0.323
2017,VC3,2016,8.0,0.3904797838660113,-0.2103004291845492,0.323
2017,VCR,2016,8.0,3.006440682289272,-0.0952380952380952,0.3225
2017,HNP,2016,8.0,0.9695323029304348,-0.1176007143568466,0.3225
2017,TSB,2016,8.0,0.9812032680061716,-0.1371872304098359,0.3215
2017,RCD,2016,8.0,0.9672696804571074,-0.2774784482166553,0.3215
2017,DC2,2016,8.0,2.450917139047619,0.3427109973941173,0.321
2017,TPC,2016,8.0,1.6968033269095937,0.5946834749073036,0.3205
2017,HAP,2016,8.0,3.8473254573967033,-0.1730337078651687,0.32
2017,RAL,2016,8.0,0.5585056605902888,-0.2245372075132754,0.3195
2017,S4A,2016,8.0,0.6846743562114929,0.6386537069048039,0.319
2017,SAV,2016,8.0,2.532516645506764,-0.2411871593298031,0.318
2017,VHC,2016,8.0,0.446932110966401,0.0314259057625423,0.318
2017,KKC,2016,8.0,1.0257328559460654,-0.0894488188666666,0.3175
2017,VCF,2016,8.0,0.4548295032935598,0.0393987012126697,0.3165
2017,SDI,2016,8.0,0.5356223703883455,0.2135922330097086,0.316
2017,SDP,2016,8.0,3.467271348035817,-0.5925925925925926,0.3145
2017,IFS,2016,8.0,0.2729452234420167,0.4615384615384614,0.3115
2017,WSB,2016,8.0,0.600789136453202,0.0216190631151549,0.308
2017,UDC,2016,8.0,5.344181412485714,-0.1798941798941798,0.3075
2017,VDT,2016,8.0,1.041257535658353,-0.4408201304655172,0.3065
2018,TCS,2017,9.0,2.372933043937596,0.9026722925777776,1.0
2018,TND,2017,9.0,2.3147577461502657,0.8933333333333333,1.0
2018,DPR,2017,9.0,1.2400846487889088,0.4529071101253756,1.0
2018,INC,2017,9.0,1.2169358571818183,-0.1619318181818179,1.0
2018,JVC,2017,9.0,1.1465147223270895,-0.1134969325153374,1.0
2018,TCL,2017,9.0,1.1162775697908691,0.1160975609680003,1.0
2018,GSM,2017,9.0,1.026873829292797,-0.1596638655462184,1.0
2018,DRI,2017,9.0,1.00627302746357,-0.0624999999999998,1.0
2018,QTP,2017,9.0,0.9817858443814816,-0.045045045045045,1.0
2018,NHT,2017,9.0,0.5823577911418653,0.949762166143246,1.0
2018,SHP,2017,9.0,0.5772229680985753,0.0550458715596331,1.0
2018,CHP,2017,9.0,0.5637784922873971,-0.0195652173913042,1.0
2018,S4A,2017,9.0,0.5440592360601689,0.0437281960187709,1.0
2018,VCP,2017,9.0,0.5287234328500727,0.4056144214497619,1.0
2018,HVT,2017,9.0,0.5042972790901303,0.0452054467605442,1.0
2018,TMP,2017,9.0,0.4302111780247334,0.358314634350626,1.0
2018,API,2017,9.0,0.3812698936590917,0.5789473684210527,1.0
2018,SEB,2017,9.0,0.3520401528707415,-0.0372217175341835,1.0
2018,TNS,2017,9.0,0.2660656206956521,-0.3214285714285714,1.0
2018,STK,2017,8.0,0.7060317710355833,0.9338332409845104,0.293
2018,DHT,2017,8.0,0.2708363519829162,-0.0677127620741516,0.2845
